Timestamp,A,AX,AY,AZ,RX,RY,RZ
55102.57244137501,0.13796869722414884,0.09745615720748901,-0.09725731611251831,0.008869796991348267,-1.1272683143615723,-1.9103955030441284,1.8198686838150024
55102.582400375,0.09471687622172814,0.08929848670959473,-0.03155118227005005,0.0012608766555786133,-1.1010128259658813,-1.9827380180358887,1.7892686128616333
55102.592358375005,0.09897786663157729,0.0812179446220398,0.04541987180709839,-0.0337238609790802,-0.991161048412323,-2.026063919067383,1.7732875347137451
55102.602317375,0.13810911739266155,0.07778555154800415,0.09922647476196289,-0.05637058615684509,-0.8446438312530518,-2.0704944133758545,1.775233507156372
55102.612275375,0.15477812010179934,0.08695685863494873,0.1147947907447815,-0.05671796202659607,-0.7551858425140381,-2.1364474296569824,1.782349944114685
55102.622234375005,0.13534304172224207,0.09855663776397705,0.08781552314758301,-0.029879122972488403,-0.8113061189651489,-2.192732810974121,1.82766592502594
55102.632193375,0.11299218628381132,0.10298216342926025,0.04636436700820923,0.003500521183013916,-0.9491438865661621,-2.224200963973999,1.8678756952285767
55102.642151375,0.1009494790096153,0.09978216886520386,0.009658992290496826,0.011875182390213013,-1.1193466186523438,-2.241384983062744,1.8479636907577515
55102.652110375006,0.1052228805618354,0.10116887092590332,-0.02715963125228882,-0.009953320026397705,-1.3491369485855103,-2.265856981277466,1.8231920003890991
55102.662068375,0.13498910607227468,0.11524802446365356,-0.05994504690170288,-0.036695271730422974,-1.548119306564331,-2.326106548309326,1.8168143033981323
55102.672027375,0.18045937413284732,0.15990662574768066,-0.0757216215133667,-0.035520315170288086,-1.7029155492782593,-2.5091946125030518,1.7608095407485962
55102.681985375006,0.23966846220100296,0.22625166177749634,-0.0790557861328125,-0.0011575818061828613,-1.8347861766815186,-2.7479164600372314,1.6950373649597168
55102.691944375,0.29173370631305146,0.2839657664299011,-0.04866147041320801,0.045870035886764526,-1.9702494144439697,-2.943877696990967,1.6255475282669067
55102.701902375,0.32509877371510476,0.3176426291465759,0.010002076625823975,0.0685005933046341,-2.1896812915802,-3.0046792030334473,1.5193463563919067
55102.711861375006,0.3228012523747518,0.3125373125076294,0.059601664543151855,0.05448594689369202,-2.558591604232788,-2.982682228088379,1.3216005563735962
55102.721820375,0.30352831412722736,0.28791654109954834,0.09399837255477905,0.019945144653320312,-2.825451612472534,-2.9099206924438477,1.0825344324111938
55102.731778375004,0.2921420274333757,0.2773894667625427,0.09156358242034912,0.0042612552642822266,-3.128743886947632,-2.891611337661743,0.8584212064743042
55102.74173737501,0.2994074907584638,0.2972899079322815,0.017140567302703857,0.031140923500061035,-3.526573657989502,-3.0528182983398438,0.6279564499855042
55102.751695375,0.3613244783741793,0.3474663496017456,-0.04009765386581421,0.09063494205474854,-3.800365924835205,-3.2990026473999023,0.4646575152873993
55102.761654375005,0.4066515827915389,0.3910313844680786,-0.030078113079071045,0.10749545693397522,-4.01120662689209,-3.713681221008301,0.6175736784934998
55102.77161237501,0.4086420933533647,0.40384578704833984,-0.0014279484748840332,0.06240914762020111,-4.298018932342529,-4.4542412757873535,1.27275550365448
55102.781571375,0.3648411610755718,0.3625612258911133,0.035856544971466064,-0.01930643618106842,-4.194795608520508,-4.758785247802734,1.6952669620513916
55102.791529375005,0.3095352887177496,0.2864506244659424,0.047960758209228516,-0.10704158246517181,-4.044122695922852,-5.15194845199585,1.4797413349151611
55102.801488375,0.2591871340678413,0.2216894030570984,0.08155021071434021,-0.10668337345123291,-3.9558091163635254,-5.4657793045043945,1.227596640586853
55102.811446375,0.2882839099072932,0.19178521633148193,0.19865944981575012,-0.08282793313264847,-3.870206356048584,-5.714901924133301,1.243065595626831
55102.821405375005,0.3732216100122856,0.24039357900619507,0.28275182843208313,-0.039455048739910126,-3.566169023513794,-6.147762298583984,1.3017280101776123
55102.831364375,0.40585458901373217,0.3205801248550415,0.2478390634059906,0.0228501558303833,-3.0905542373657227,-6.770047187805176,0.9376235604286194
55102.841322375,0.38102837030359155,0.34455204010009766,0.15706008672714233,0.04241037368774414,-3.1053073406219482,-7.349893093109131,-0.1483841836452484
55102.851281375006,0.358305842864401,0.3356677293777466,0.1202802062034607,0.03525513410568237,-3.74483585357666,-6.803467273712158,-2.053032636642456
55102.861239375,0.27949126207124253,0.20040160417556763,0.18850696086883545,0.049190327525138855,-6.087170600891113,-5.819334506988525,-2.796233892440796
55102.871198375,0.4663538454925428,-0.4263320565223694,0.17685523629188538,0.06670166552066803,-5.955770015716553,-4.820951461791992,-1.7874376773834229
55102.881156375006,0.5677251083231539,-0.38003402948379517,0.42137929797172546,0.018039464950561523,-5.230388164520264,-2.7181553840637207,-1.6267317533493042
55102.891115375,0.29651198624273545,-0.0459589958190918,0.26763641834259033,-0.11907088756561279,-6.849987030029297,-1.5381087064743042,-2.3905060291290283
55102.901073375004,0.6000468074979074,-0.5886178612709045,-0.11226409673690796,0.03133619576692581,-8.056831359863281,-0.23188672959804535,-4.054012775421143
55102.91103237501,0.7708050249701882,-0.6808637976646423,0.29436951875686646,0.2095506191253662,-8.54683780670166,1.2433093786239624,-4.9764275550842285
55102.920991375,0.7871603845854348,-0.5985684990882874,0.46941524744033813,0.20245134830474854,-8.514176368713379,1.4005578756332397,-4.556219577789307
55102.930949375004,0.7170652261773919,-0.514218807220459,0.40452706813812256,0.2934610843658447,-5.326592922210693,-2.291790723800659,-4.478916645050049
55102.940908375,0.6112320814140587,-0.18301481008529663,0.49845433235168457,0.3027433156967163,-4.728049278259277,-5.283107757568359,-3.166510820388794
55102.950866375,1.5753663986925928,1.0349676609039307,0.9961631894111633,-0.6467458009719849,-8.58989143371582,-5.384715557098389,-1.0767377614974976
55102.960825375005,1.7355762617671513,1.3681285381317139,1.0622575283050537,0.10980986803770065,-11.938732147216797,-5.402555465698242,-0.07469183951616287
55102.970783375,2.3017992827735547,0.9605303406715393,1.085353136062622,1.7882030010223389,-13.667364120483398,-4.916083812713623,1.3613569736480713
55102.980742375,2.3008315463100657,1.0518558025360107,1.426565408706665,1.467084288597107,-5.319626808166504,7.199830532073975,-2.2277519702911377
55102.990700375005,1.2231754119267628,0.01463097333908081,0.6157769560813904,1.0567699670791626,-2.13889479637146,-2.139810800552368,-13.376504898071289
55103.000659375,1.9063299371417517,-0.5376566052436829,0.6965962648391724,1.6910862922668457,-3.991504192352295,-0.01988864690065384,-3.983818531036377
55103.010618375,2.1302951294128603,0.9051468372344971,1.757026195526123,0.7948116064071655,-4.296822547912598,1.8801641464233398,-2.657632350921631
55103.020576375005,2.500826831510246,1.7046740055084229,1.2056586742401123,1.3764477968215942,-2.485851764678955,3.939976215362549,-4.040818214416504
55103.030535375,0.955805826061506,0.31093430519104004,0.7057911157608032,0.5645737648010254,-3.068293809890747,3.4393231868743896,-3.0686874389648438
55103.040493375,0.6539138921300972,0.0704355239868164,0.33171409368515015,0.5591135621070862,-3.0407514572143555,3.2834787368774414,-3.387493848800659
55103.050452375006,1.6332838557777978,1.08621346950531,-0.14018672704696655,1.211653470993042,-2.2864251136779785,3.8741838932037354,-3.6802847385406494
55103.060410375,1.8100345664762905,1.236341118812561,-0.5446333885192871,1.2045996189117432,-1.949395775794983,4.476139068603516,-3.2642147541046143
55103.070369375004,1.471544546196835,0.9217601418495178,-0.7237786650657654,0.8899134993553162,-1.4001129865646362,5.087706089019775,-2.9927287101745605
55103.080327375006,1.459698732623948,1.0579123497009277,-0.567902147769928,0.8300777077674866,-0.7593055963516235,5.7312092781066895,-2.59431529045105
55103.090286375,1.373649972773544,1.1477882862091064,-0.3548929691314697,0.6659934520721436,-0.23855294287204742,6.271124839782715,-2.229492664337158
55103.100244375004,1.3499316321095156,1.1433908939361572,-0.40352779626846313,0.5934121608734131,0.09285049140453339,6.6529221534729,-1.913906455039978
55103.11020337501,1.4774783528123792,1.2144689559936523,-0.6040369868278503,0.585787296295166,0.3341374099254608,7.031106948852539,-1.5467848777770996
55103.120162375,1.5936287990930422,1.2769161462783813,-0.78830486536026,0.536389172077179,0.43449005484580994,7.316119194030762,-1.1468687057495117
55103.130120375004,1.6387523202190097,1.259416937828064,-0.942334771156311,0.45976442098617554,0.5666720867156982,7.353961944580078,-0.7323108911514282
55103.140079375,1.6950947771675073,1.2556886672973633,-1.053390622138977,0.4323892593383789,0.837628960609436,7.251666069030762,-0.4131444990634918
55103.150037375,1.801960789813411,1.2930177450180054,-1.1734912395477295,0.4450686573982239,1.0551021099090576,7.1869893074035645,-0.17448852956295013
55103.159996375005,1.8633223446210891,1.285949468612671,-1.2826344966888428,0.4161164164543152,0.853639543056488,7.064042091369629,0.14775916934013367
55103.169954375,1.870547909401269,1.233780860900879,-1.356811761856079,0.36850523948669434,0.5206999778747559,7.016417026519775,0.3896562457084656
55103.179913375,1.8493558941634372,1.1736117601394653,-1.3959324359893799,0.30679845809936523,0.17593465745449066,6.92104434967041,0.4876401126384735
55103.189871375005,1.7700186302714649,1.0718742609024048,-1.3874683380126953,0.2428644299507141,-0.024565421044826508,6.788627624511719,0.8693970441818237
55103.199830375,1.6622630975863637,1.019364356994629,-1.2976386547088623,0.20037174224853516,-0.11227203905582428,6.563783645629883,1.2433054447174072
55103.209789375,1.6963093343979867,1.0477545261383057,-1.3238639831542969,0.16449913382530212,-0.3985530436038971,6.3640265464782715,1.6446038484573364
55103.219747375006,1.702253697726919,0.9826416969299316,-1.383448839187622,0.13473030924797058,-0.7805379033088684,6.1826171875,2.0828857421875
55103.229706375,1.7001925339965314,0.9338852167129517,-1.4188554286956787,0.0732279121875763,-1.1680840253829956,5.993348121643066,2.501460552215576
55103.239664375,1.7216084883452474,0.9047982692718506,-1.464225172996521,0.036338984966278076,-1.469713807106018,5.824594497680664,2.684992551803589
55103.249623375006,1.7519200380106081,0.8841913938522339,-1.5120279788970947,0.03465241193771362,-1.441699504852295,5.563819885253906,2.6510534286499023
55103.259581375,1.7630850919607883,0.8830572366714478,-1.5251884460449219,0.049791187047958374,-1.315888524055481,5.199672698974609,2.6575071811676025
55103.269540375004,1.8015413216883398,0.9264965057373047,-1.5450388193130493,0.0032257437705993652,-1.3368439674377441,4.80461311340332,2.6989870071411133
55103.27949837501,1.7960743465026905,0.9613333940505981,-1.5166289806365967,-0.039467692375183105,-1.452105164527893,4.522630214691162,2.9287078380584717
55103.289457375,1.735153063142157,0.9687690138816833,-1.4367921352386475,-0.08871927857398987,-1.3834329843521118,4.1837382316589355,3.108792781829834
55103.299416375005,1.670465334898294,0.9732440710067749,-1.3520514965057373,-0.12331733107566833,-1.0955809354782104,3.838704824447632,3.357382297515869
55103.30937437501,1.6562086329919403,0.9889955520629883,-1.321943998336792,-0.13182905316352844,-0.9045180678367615,3.489851713180542,3.7620062828063965
55103.319333375,1.6876187729583396,1.0570573806762695,-1.3113648891448975,-0.10492351651191711,-0.8197384476661682,3.0101678371429443,4.146013259887695
55103.329291375005,1.7447293893759528,1.1929922103881836,-1.2723281383514404,-0.0450703501701355,-0.9229980111122131,2.4027249813079834,4.280791282653809
55103.339250375,1.8243564175230715,1.359596610069275,-1.2161890268325806,-0.025644630193710327,-1.356439232826233,1.8938809633255005,4.289431571960449
55103.349208375,1.8726382802648645,1.5147113800048828,-1.0976769924163818,-0.08676856756210327,-1.9974160194396973,1.3764175176620483,4.241903305053711
55103.359167375005,1.8346761691093696,1.5903970003128052,-0.8878353238105774,-0.22005105018615723,-2.3334572315216064,0.9832071661949158,4.255991458892822
55103.369125375,1.678757881632902,1.5033211708068848,-0.6590787768363953,-0.3519497811794281,-2.351226806640625,0.8310391902923584,4.41322135925293
55103.379084375,1.448904744036087,1.2730984687805176,-0.5136116743087769,-0.463409423828125,-2.327816963195801,0.6734656691551208,4.627763271331787
55103.389042375005,1.2623575121213353,1.0660759210586548,-0.4236806035041809,-0.5268048644065857,-1.9628113508224487,0.8968926668167114,5.345098495483398
55103.399001375,1.2108909075914336,1.0306543111801147,-0.349744975566864,-0.5307418704032898,-1.169796347618103,0.39259371161460876,5.325716495513916
55103.408960375,1.4100338011111682,1.2626457214355469,-0.2597719430923462,-0.5713489651679993,-0.3328702449798584,-0.2202736735343933,4.511916637420654
55103.418918375006,1.6203362419006315,1.5047924518585205,-0.0781816840171814,-0.5957993268966675,0.6138584017753601,-0.7141668200492859,3.6056394577026367
55103.428877375,1.768099273648379,1.6448310613632202,0.1836959719657898,-0.6220623850822449,1.3558926582336426,-1.0583271980285645,2.9589288234710693
55103.438834625005,1.7580207284801634,1.551859974861145,0.439095675945282,-0.6996874213218689,1.4713107347488403,-1.2331877946853638,2.884599447250366
55103.448793625,1.5960380092204145,1.21969735622406,0.6213616728782654,-0.8207224607467651,0.6480223536491394,-0.8295676112174988,3.0598959922790527
55103.458751625,1.4513781724098767,0.873646080493927,0.6914077997207642,-0.930159330368042,-0.7571465969085693,0.09195679426193237,3.4801886081695557
55103.468710625006,1.465656662817223,0.7227294445037842,0.7907059788703918,-1.0002977848052979,-1.7821078300476074,0.38828539848327637,3.4846317768096924
55103.478668625,1.5710452638010457,0.7943648099899292,0.89063560962677,-1.0217318534851074,-1.785956859588623,-0.25228744745254517,3.029667854309082
55103.488627625,1.665319232633801,0.9538729786872864,0.9222621917724609,-1.0064029693603516,-1.5354403257369995,-0.9046096205711365,2.594119071960449
55103.498586625006,1.6481688967868522,1.0127606391906738,0.9338909387588501,-0.9047785997390747,-1.366903305053711,-1.3058011531829834,2.4218575954437256
55103.508544625,1.6150705659859608,0.9517894983291626,1.0077109336853027,-0.8288958668708801,-0.8428523540496826,-1.643475890159607,2.2352778911590576
55103.518503625004,1.5350088366376775,0.7641130685806274,1.046129822731018,-0.8234049677848816,-0.4027364253997803,-1.7540711164474487,1.805995225906372
55103.52846162501,1.50722331080328,0.5931854844093323,1.0537828207015991,-0.8996637463569641,-0.4704185128211975,-1.7255265712738037,1.3335283994674683
55103.538420625,1.6057608385883475,0.5629528760910034,1.14994215965271,-0.9691155552864075,-0.9232779145240784,-1.884383201599121,0.9756787419319153
55103.548378625004,1.6765641157474755,0.6838683485984802,1.2623766660690308,-0.8657923936843872,-1.7664027214050293,-2.106761932373047,0.7367410063743591
55103.55833762501,1.7063008469462682,0.9096776247024536,1.2703406810760498,-0.685699462890625,-2.6040687561035156,-2.4223315715789795,0.5717447400093079
55103.568295625,1.7061121802041708,1.1231272220611572,1.1939821243286133,-0.4730863571166992,-3.134615182876587,-2.7462050914764404,0.49301666021347046
55103.578254625005,1.727967039222526,1.3062009811401367,1.1017566919326782,-0.25659555196762085,-3.35760760307312,-3.2130444049835205,0.472220242023468
55103.588213625,1.8241629922983245,1.5118632316589355,1.0198051929473877,-0.04286676645278931,-3.414854049682617,-3.6909713745117188,0.5268738865852356
55103.598171625,2.016535567518153,1.7556232213974,0.9711166620254517,0.20281821489334106,-3.243319511413574,-3.9730212688446045,0.3277224600315094
55103.608130625005,2.23823712827105,2.012930154800415,0.8988831639289856,0.3870745301246643,-3.3055202960968018,-4.096364498138428,-0.020488785579800606
55103.618088625,2.3058932158657792,2.107215166091919,0.7853027582168579,0.5099875926971436,-3.39314603805542,-4.2766265869140625,-0.2544616758823395
55103.628047625,2.2421167413587773,2.031449794769287,0.7146555781364441,0.6241527199745178,-3.632251262664795,-4.253726959228516,-0.318981796503067
55103.638005625005,2.1963566065222073,1.947927713394165,0.7594773173332214,0.6728700995445251,-3.2838478088378906,-4.153416156768799,-0.45505326986312866
55103.647964625,2.092924897414234,1.7777905464172363,0.8461394309997559,0.7098193168640137,-2.868293523788452,-4.30595588684082,-0.7180356979370117
55103.657922625,1.8895414872264316,1.4858862161636353,0.7159075140953064,0.92194664478302,-2.9237771034240723,-4.284417152404785,-0.915075957775116
55103.667881625006,1.9487121789901323,1.330143690109253,0.5128248929977417,1.328611135482788,-3.6451687812805176,-4.093081951141357,-1.202335238456726
55103.677839625,2.066261011162949,1.2274925708770752,0.3301711678504944,1.6290130615234375,-4.097379207611084,-4.132786273956299,-1.8725974559783936
55103.687798625004,1.9528514330060456,0.9710960388183594,0.13325971364974976,1.6890361309051514,-4.226267337799072,-3.9435431957244873,-2.7658815383911133
55103.69775762501,1.6907085050671888,0.7169033288955688,0.02401822805404663,1.5310022830963135,-3.906517267227173,-3.8645811080932617,-3.3479177951812744
55103.707715625,1.4233386740243827,0.4567798972129822,0.22135454416275024,1.3297545909881592,-2.941649913787842,-3.4510786533355713,-3.668898344039917
55103.717674625004,1.3029077516990166,0.08308005332946777,0.4789380431175232,1.2088360786437988,-2.0534112453460693,-3.126420736312866,-3.3792686462402344
55103.72763262501,1.320401726193407,-0.397319495677948,0.46702247858047485,1.1693964004516602,-1.5512949228286743,-3.636889696121216,-3.0235259532928467
55103.737591625,1.455035775638549,-0.7394412755966187,0.31303924322128296,1.2134093046188354,-1.3691505193710327,-4.829957962036133,-3.0457072257995605
55103.747549625004,1.4476150108268264,-0.9079804420471191,0.1361522674560547,1.1192065477371216,-1.7393455505371094,-6.612679958343506,-4.345793724060059
55103.757508625,1.3986457364678941,-0.9943143725395203,0.04194319248199463,0.9827459454536438,-3.660249710083008,-6.605724334716797,-4.735991477966309
55103.767466625,1.5840218220774527,-1.1612056493759155,0.14232337474822998,1.0679281949996948,-4.852322101593018,-6.198138236999512,-4.184011459350586
55103.777425625005,1.8232670464883374,-1.1786444187164307,0.15051251649856567,1.3829121589660645,-2.615835189819336,-4.918107986450195,-3.998955488204956
55103.787384625,1.5025244912581228,-1.0702359676361084,-0.10851621627807617,1.0489990711212158,-2.5055367946624756,-2.768105983734131,-4.115258693695068
55103.797342625,1.3873176866723063,-1.3356143236160278,-0.37321925163269043,0.03862813115119934,-1.2308286428451538,-0.2834559679031372,-3.7253689765930176
55103.807301625005,1.9929035155927532,-1.8243330717086792,-0.5212820768356323,0.6097034215927124,-0.5629435777664185,1.5048407316207886,-2.3788669109344482
55103.817259625,2.178400952466547,-1.7834612131118774,-0.8686925768852234,0.9000388979911804,-1.0224040746688843,2.487783670425415,-1.6067041158676147
55103.827218625,1.7063187012270584,-1.2078524827957153,-1.0297414064407349,0.6262974739074707,-1.6326419115066528,3.6009724140167236,-1.207332730293274
55103.837176625006,1.2671600239094925,-0.6996629238128662,-0.8612397313117981,0.6119088530540466,-1.613818883895874,4.669253826141357,-0.6706910133361816
55103.847135625,1.1002912567037415,-0.5543832778930664,-0.8098879456520081,0.49737465381622314,-0.9297038912773132,5.154420375823975,-0.04863330349326134
55103.857093625,1.1499873224425454,-0.4433658719062805,-0.9327027201652527,0.5059280395507812,0.848613977432251,4.326462745666504,0.7827610373497009
55103.867052625006,1.2962502502242756,-0.3550637364387512,-1.0945775508880615,0.596736490726471,1.2924151420593262,3.070566415786743,0.466808944940567
55103.877011625,1.2321545837659271,-0.07368385791778564,-1.210498571395874,0.21787339448928833,1.600874423980713,3.0458693504333496,-0.8602958917617798
55103.886969625004,1.4741671590104364,0.3615412712097168,-1.409550428390503,0.235848069190979,1.605705976486206,3.350813388824463,-1.4174832105636597
55103.89692862501,1.854509227409905,-0.03373876214027405,-1.7087593078613281,0.7198665142059326,0.9068238139152527,3.671372652053833,-1.1569126844406128
55103.906886625,1.7931287007619652,-0.26335668563842773,-1.7310740947723389,0.3864405155181885,0.6102539300918579,3.7671775817871094,-0.4299737513065338
55103.916845625004,1.7770248503777282,-0.3220370411872864,-1.695249080657959,0.42454683780670166,0.7515577077865601,3.8391292095184326,0.4732521176338196
55103.92680362501,1.8701069183848713,-0.2729785740375519,-1.8214210271835327,0.32435786724090576,0.528009295463562,4.177921772003174,0.7241807579994202
55103.936762625,1.8152635439641034,-0.15006831288337708,-1.8089118003845215,0.022345781326293945,0.7901042699813843,4.382636070251465,0.7903077006340027
55103.946720625005,1.6899792030361287,-0.11507293581962585,-1.68604576587677,0.006132006645202637,0.9323107004165649,4.372824192047119,0.6541842222213745
55103.956679625,1.5276285628619157,0.0862467885017395,-1.5136935710906982,-0.18692857027053833,1.2704684734344482,4.481211185455322,0.6518604755401611
55103.966638625,1.3380968627575047,0.15669605135917664,-1.2802503108978271,-0.35624247789382935,1.4130247831344604,4.6248369216918945,0.9250877499580383
55103.976596625005,1.2488876986511963,0.05146130919456482,-1.1574350595474243,-0.46627920866012573,1.3488214015960693,4.707050800323486,1.3773547410964966
55103.986555625,1.2185139070880242,0.018565833568572998,-1.061707854270935,-0.5976687073707581,1.2961581945419312,5.058619022369385,1.9343442916870117
55103.996513625,1.1718829258431396,0.007588967680931091,-0.9946134686470032,-0.6196741461753845,1.554975152015686,5.687786102294922,2.491475820541382
55104.006472625006,1.1319730717651675,0.02212083339691162,-1.000687599182129,-0.5286757349967957,1.424698829650879,5.1465349197387695,3.0359487533569336
55104.016430625,1.0899763588977707,0.21500782668590546,-0.971825897693634,-0.44426852464675903,2.2697277069091797,4.041749954223633,2.1987602710723877
55104.026389625,1.2328415412890428,0.8024620413780212,-0.8777828216552734,-0.3247310519218445,1.5582224130630493,2.0540575981140137,0.8796749114990234
55104.036347625006,1.8223626144119207,1.6775834560394287,-0.6691880226135254,-0.24270689487457275,1.1262484788894653,0.3338472545146942,0.22607222199440002
55104.046306625,2.138951794625176,2.102393388748169,-0.12557119131088257,-0.3732140064239502,0.6756493449211121,0.09087348729372025,1.6438158750534058
55104.056264625004,2.1077467404069044,1.8319041728973389,0.29437828063964844,-1.0000324249267578,-0.032266151160001755,0.7136368155479431,3.3257079124450684
55104.06622362501,2.2059781104767375,1.667022705078125,0.3871117830276489,-1.3919479846954346,0.8115257620811462,1.6427754163742065,5.391478061676025
55104.076182625,2.5014601642346346,1.9028022289276123,0.6456064581871033,-1.4899123907089233,2.477940320968628,-2.3119161128997803,4.585169315338135
55104.086140625004,2.8660195237135566,2.353370189666748,0.9761949181556702,-1.3125395774841309,2.6386945247650146,-4.6166839599609375,3.400170087814331
55104.09609962501,3.266502653305564,2.8905928134918213,1.3788321018218994,-0.6429111957550049,0.4891829192638397,-4.708975315093994,3.655904531478882
55104.106057625,3.7529339097355354,3.342031240463257,1.6500166654586792,-0.43907302618026733,-2.468928098678589,-4.498718738555908,3.650594472885132
55104.116016625005,3.335088955068658,2.8513994216918945,1.5760042667388916,-0.713127076625824,-4.769407749176025,-4.276991367340088,3.3220701217651367
55104.125974625,2.755513148612698,2.187851667404175,1.5036492347717285,-0.7383744120597839,-5.807004451751709,-4.556179046630859,2.836780071258545
55104.135933625,2.6556539481454298,2.051103115081787,1.5929864645004272,-0.5548585653305054,-6.285589218139648,-5.180300235748291,2.605046272277832
55104.145892625005,2.633250827427849,1.9136356115341187,1.8008050918579102,-0.17061561346054077,-5.682723522186279,-5.695013046264648,1.9395796060562134
55104.155850625,2.390775916637379,1.5115077495574951,1.8439701795578003,0.17586296796798706,-4.006783485412598,-6.193639278411865,0.4547278881072998
55104.165809625,1.741208124994711,0.8591846823692322,1.491504430770874,0.2627202868461609,-3.2525556087493896,-6.100636959075928,-0.6817353963851929
55104.175767625005,1.2847981280537617,0.21822881698608398,1.2058067321777344,0.38615092635154724,-4.22815465927124,-5.9953694343566895,-1.407639741897583
55104.185726625,1.388092622409874,-0.22401446104049683,1.1532894372940063,0.739284873008728,-5.395841598510742,-5.517983436584473,-2.1818363666534424
55104.195684625,1.6447371985210142,-0.5644779205322266,1.0397772789001465,1.142535924911499,-5.390698432922363,-4.823859691619873,-2.8179304599761963
55104.205643625006,1.8249104964290228,-0.827224612236023,0.8368802666664124,1.3948581218719482,-4.3923516273498535,-4.3970842361450195,-2.8758251667022705
55104.215601625,1.8946993027554622,-0.9393770098686218,0.511364221572876,1.5639574527740479,-2.549696445465088,-4.232204914093018,-2.662656545639038
55104.225560625004,1.9010957064316911,-0.829627275466919,0.1624300479888916,1.7027918100357056,-1.6087089776992798,-3.1801836490631104,-2.5340068340301514
55104.235518625006,1.6714397087096349,-0.6018035411834717,-0.1264083981513977,1.554208517074585,-1.148720383644104,-1.7438225746154785,-2.6095967292785645
55104.245477625,1.4606037011899875,-0.64369136095047,-0.20239412784576416,1.2954000234603882,-0.839641809463501,-0.5864048004150391,-2.9274330139160156
55104.255436625004,1.5048138690850168,-0.9397384524345398,-0.21824860572814941,1.1548696756362915,-1.528792381286621,0.7430490851402283,-2.9115657806396484
55104.26539462501,1.8349197685755556,-1.1316907405853271,-0.34842967987060547,1.4017144441604614,-2.032829999923706,2.0146872997283936,-2.5098724365234375
55104.275353625,2.1902608009517746,-1.1204298734664917,-0.6463397145271301,1.767519235610962,-0.9841340184211731,2.114482879638672,-2.3299143314361572
55104.285311625004,2.303159196847266,-0.9737868905067444,-1.1549067497253418,1.7385257482528687,1.267258644104004,2.1738858222961426,-1.9646728038787842
55104.295270625,2.2894373735636924,-0.8009465932846069,-1.6792323589324951,1.3342363834381104,0.3148384094238281,2.755683422088623,-1.7849984169006348
55104.305228625,2.1838077539517133,-0.5054714679718018,-1.978897213935852,0.7729687690734863,-1.0283253192901611,3.5376389026641846,-1.477146863937378
55104.315187625005,1.9398812229653817,-0.5033512115478516,-1.655815839767456,0.876384973526001,-2.067892074584961,3.9715888500213623,-0.6304476261138916
55104.325145625,1.6998324527608908,-0.6815734505653381,-1.345316767692566,0.7842262387275696,-1.053831934928894,4.1702470779418945,0.27789241075515747
55104.335104625,1.7555202068447417,-0.6764068603515625,-1.4177722930908203,0.783738911151886,0.0800141841173172,5.029608726501465,0.39646339416503906
55104.345063625005,1.6218450587730804,-0.6082857847213745,-1.4394924640655518,0.4338562488555908,0.32763251662254333,5.245066165924072,0.3133021891117096
55104.355021625,1.3414547469505709,-0.5615495443344116,-1.1991757154464722,0.2148035168647766,0.6646314859390259,4.214191436767578,0.3513883650302887
55104.364980625,1.1034774544306654,-0.2807597219944,-0.9957389831542969,0.3838493824005127,0.9791494607925415,4.208117961883545,0.16640117764472961
55104.374938625006,0.973223412362303,0.22599300742149353,-0.9457179307937622,-0.04133480787277222,2.5660383701324463,4.321774482727051,0.001858631381765008
