Timestamp,AX,AY,AZ,RX,RY,RZ,Jump
216605.08716016667,-0.007578164339065552,0.006847664713859558,-2.390146255493164e-05,-0.013899050652980804,-0.006511064246296883,-0.0009488568175584078,false
216605.0971191667,-0.00876307487487793,0.0038246214389801025,-0.0007928013801574707,-0.021428072825074196,-0.015565278939902782,-0.005591811612248421,false
216605.10707716667,-0.010415792465209961,0.0027778446674346924,0.00018256902694702148,-0.020502425730228424,-0.018852485343813896,-0.004341773688793182,false
216605.1170361667,-0.008485376834869385,0.006611049175262451,-0.0014868378639221191,-0.017908772453665733,-0.01423962414264679,-0.010478495620191097,false
216605.12699416667,-0.00765720009803772,0.007178843021392822,-0.005076229572296143,-0.022119496017694473,-0.007127119693905115,-0.00924804899841547,false
216605.1369531667,-0.009684532880783081,0.00890474021434784,-0.009485065937042236,-0.011139016598463058,0.0052938638255000114,-0.00548899732530117,false
216605.14691216667,-0.008212506771087646,0.009581416845321655,-0.011150002479553223,-0.00016865739598870277,0.003117794869467616,0.0026152683421969414,false
216605.15687016668,-0.008546322584152222,0.006529942154884338,-0.010066032409667969,-0.00505848741158843,0.020797722041606903,-0.05626323074102402,false
216605.16682916667,-0.009289175271987915,0.009547799825668335,-0.005185186862945557,-0.0740431472659111,0.2742542326450348,-0.4464293122291565,false
216605.17678716668,-0.0068309009075164795,0.011390045285224915,-0.002327859401702881,-0.14204564690589905,0.4140179753303528,-0.729859471321106,false
216605.18674616667,-0.011850088834762573,0.007971987128257751,-0.005371809005737305,-0.10884713381528854,0.050400152802467346,-0.19989044964313507,false
216605.19670416668,0.024881422519683838,-0.0011925548315048218,0.0013478398323059082,-0.026831626892089844,-0.03503112122416496,0.021517569199204445,false
216605.20666316667,-0.014273464679718018,0.004859820008277893,-0.0003657341003417969,0.00172891141846776,0.0020832233130931854,0.008355762809515,false
216605.21662116668,-0.01560935378074646,0.00691772997379303,0.0007714629173278809,0.001725449226796627,-0.004910770338028669,0.009519563987851143,false
216605.22658016667,-0.009689867496490479,0.008182093501091003,0.0015693902969360352,-0.0069154431112110615,0.0003993066493421793,0.0007557659409940243,false
216605.23653916668,-0.007510393857955933,0.013932913541793823,-0.00042504072189331055,-0.025763966143131256,-0.0036942381411790848,-0.010433238931000233,false
216605.2464971667,0.0026117563247680664,0.0041868239641189575,-0.004620075225830078,-0.02859310805797577,-0.0043763406574726105,-0.014896547421813011,false
216605.25645616668,0.0014680027961730957,-0.008670568466186523,-0.005303323268890381,-0.023751482367515564,-0.003889514598995447,-0.015167923644185066,false
216605.2664141667,0.0010758936405181885,-0.006720408797264099,-0.001618027687072754,-0.0265485979616642,-0.00019198190420866013,-0.011626185849308968,false
216605.27637275,-0.0017673969268798828,5.6877732276916504e-05,0.004281520843505859,-0.03118729218840599,-0.002886834554374218,-0.014389215037226677,false
216605.28633075,-0.0046253502368927,0.0023567527532577515,0.009944498538970947,-0.028451427817344666,0.0025446824729442596,-0.01278252899646759,false
216605.29628975003,-0.005022764205932617,0.0019051283597946167,0.011389195919036865,-0.02721971645951271,0.002480766735970974,-0.018227096647024155,false
216605.30624775,-0.0049536824226379395,0.00015713274478912354,0.013728141784667969,-0.03678019717335701,-0.007250690367072821,-0.030512258410453796,false
216605.31620675002,-0.007180929183959961,-0.005593448877334595,0.01789790391921997,-0.05326729640364647,-0.024563634768128395,-0.041357580572366714,false
216605.32616575,-0.005387157201766968,-0.006251215934753418,0.026499688625335693,-0.08751215040683746,-0.056364506483078,-0.05241268128156662,false
216605.33612375002,-0.006373226642608643,-0.007403478026390076,0.035115182399749756,-0.13916683197021484,-0.09019703418016434,-0.06330713629722595,false
216605.34608275,-0.001835256814956665,-0.003852143883705139,0.04483586549758911,-0.1714657098054886,-0.16109338402748108,-0.06822724640369415,false
216605.35604075002,0.004324495792388916,-0.00662800669670105,0.051690101623535156,-0.25591108202934265,-0.24817128479480743,-0.04888363927602768,false
216605.36599975,0.013609737157821655,-0.00822611153125763,0.05868649482727051,-0.35403525829315186,-0.3252221345901489,-0.03720860928297043,false
216605.37595775002,0.030612170696258545,-0.01497243344783783,0.07539832592010498,-0.4596671462059021,-0.41684848070144653,-0.022558296099305153,false
216605.38591675,0.04018017649650574,-0.028056949377059937,0.08931457996368408,-0.6171979904174805,-0.4949427843093872,-0.001901203184388578,false
216605.39587475001,0.04403048753738403,-0.03853447735309601,0.09716546535491943,-0.7955703735351562,-0.6045222878456116,0.028747785836458206,false
216605.40583375,0.047066062688827515,-0.04548268020153046,0.10010004043579102,-0.9714580178260803,-0.736976683139801,0.06462255120277405,false
216605.41579275002,0.06427209079265594,-0.03472605347633362,0.10369718074798584,-1.1672532558441162,-0.8493341207504272,0.14984476566314697,false
216605.42575075,0.0849887877702713,-0.046503618359565735,0.12123006582260132,-1.3791320323944092,-0.9041565656661987,0.2599324584007263,false
216605.43570975002,0.08643345534801483,-0.05961811542510986,0.14173579216003418,-1.6630964279174805,-0.9689505100250244,0.4602980613708496,false
216605.44566775003,0.07917675375938416,-0.07851840555667877,0.1666768193244934,-1.8519465923309326,-0.8995343446731567,0.3904334008693695,false
216605.45562675002,0.07822534441947937,-0.10968761146068573,0.19904887676239014,-1.5749554634094238,-0.8490104675292969,0.17633014917373657,false
216605.46558475003,0.012561231851577759,-0.09970895946025848,0.2147093415260315,-1.3572193384170532,-0.646181583404541,0.0027433496434241533,false
216605.47554375,-0.013861939311027527,-0.05136101692914963,0.23844033479690552,-1.379421353340149,-0.36799976229667664,0.22491729259490967,false
216605.48550175002,-0.023543208837509155,-0.02902400493621826,0.2571752071380615,-1.3219691514968872,-0.05837845802307129,0.5477272868156433,false
216605.49546075,-0.05883663892745972,-0.13004955649375916,0.25409942865371704,-1.6287291049957275,-0.6040756106376648,1.2545216083526611,false
216605.50541875002,-0.06649109721183777,-0.24812166392803192,0.2624041438102722,-2.498309850692749,-1.4717578887939453,1.823699712753296,false
216605.51537775,-0.004970133304595947,-0.31746530532836914,0.34133630990982056,-3.5483601093292236,-2.334751844406128,2.052117109298706,false
216605.52533675003,0.27498865127563477,-0.34988731145858765,0.4803658723831177,-3.9812352657318115,-2.3913793563842773,1.1744742393493652,false
216605.53529475,0.4854980409145355,-0.4054713249206543,0.49411022663116455,-4.261407375335693,-2.3091862201690674,0.9801753163337708,false
216605.54525375002,0.3591708242893219,-0.5388542413711548,0.43013739585876465,-4.019796848297119,-1.257109522819519,1.6386756896972656,false
216605.55521175,0.03963018208742142,-0.5157488584518433,0.40946346521377563,-3.889535903930664,-0.5415945649147034,2.3948328495025635,false
216605.56517075002,-0.2845397889614105,-0.33679014444351196,0.43179231882095337,-3.5769753456115723,-0.3829924762248993,2.9121837615966797,false
216605.57512875,-0.28428927063941956,-0.28561046719551086,0.40390080213546753,-3.8554372787475586,-0.44589555263519287,3.2110214233398438,false
216605.58508775002,-0.05867644399404526,-0.3745374083518982,0.49147164821624756,-4.26694917678833,-0.6445748209953308,3.427109718322754,false
216605.59504575,0.1449946165084839,-0.4365999698638916,0.4739854335784912,-4.943674087524414,-0.7922247052192688,3.5136613845825195,false
216605.60500475002,0.2930160462856293,-0.5587968826293945,0.48977339267730713,-5.611085891723633,-0.8199977278709412,3.6244730949401855,false
216605.61496375,0.34648361802101135,-0.6449307799339294,0.5063894987106323,-6.355996608734131,-0.9096168279647827,3.7329609394073486,false
216605.62492175002,0.3390882909297943,-0.6777894496917725,0.5387089848518372,-6.96806001663208,-1.0559055805206299,3.8661508560180664,false
216605.63488075,0.3492199778556824,-0.697272777557373,0.5585042238235474,-7.40254545211792,-1.209899663925171,4.133521556854248,false
216605.64483875,0.37947458028793335,-0.6903988718986511,0.5645859837532043,-7.828567028045654,-1.3871982097625732,4.368902206420898,false
216605.65479775,0.4242324233055115,-0.6582365036010742,0.5899034738540649,-8.027743339538574,-1.5008779764175415,4.542240142822266,false
216605.66475575,0.4834396243095398,-0.6050839424133301,0.5739355087280273,-8.370768547058105,-1.6922156810760498,4.559586048126221,false
216605.67471475,0.5455844402313232,-0.49728715419769287,0.5559110045433044,-8.669465065002441,-1.9465457201004028,4.4907636642456055,false
216605.68467275,0.6478244662284851,-0.3606988787651062,0.5463824272155762,-8.700262069702148,-2.255016326904297,4.544940948486328,false
216605.69463175003,0.7555669546127319,-0.27973151206970215,0.5287613272666931,-8.991172790527344,-2.47766375541687,4.757824420928955,false
216605.70459075,0.8150156140327454,-0.2696989178657532,0.4786321520805359,-9.229668617248535,-2.7347192764282227,4.88488245010376,false
216605.71454875002,0.8254185914993286,-0.30762219429016113,0.46960997581481934,-9.579524040222168,-2.9465434551239014,4.884682655334473,false
216605.72450775,0.8019628524780273,-0.3893020749092102,0.43902885913848877,-10.032157897949219,-3.1685445308685303,4.821667194366455,false
216605.73446575002,0.788513720035553,-0.4251939654350281,0.41956058144569397,-10.479194641113281,-3.4313032627105713,4.406509876251221,false
216605.74442475,0.7910656929016113,-0.38613057136535645,0.3981918692588806,-10.841325759887695,-3.603848934173584,3.8475184440612793,false
216605.75438275002,0.8081601858139038,-0.23491305112838745,0.42750561237335205,-10.754170417785645,-3.637115716934204,3.1241002082824707,false
216605.76434175,0.8811569213867188,0.0397258996963501,0.488508403301239,-10.199769020080566,-4.069697380065918,3.1997034549713135,false
216605.77429975002,0.9403631687164307,0.3057441711425781,0.5081131458282471,-9.489534378051758,-4.532724380493164,3.388141393661499,false
216605.78425875,1.0322675704956055,0.4677193760871887,0.48101210594177246,-8.907628059387207,-5.025747776031494,3.3070714473724365,false
216605.79421775002,1.0584899187088013,0.5241211652755737,0.3680473566055298,-8.631505012512207,-5.365564823150635,3.0982353687286377,false
